time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0451766544233,0.00678941507618,12.0945215499,0.0448257947867,0.0308514584933,0.0,-0.162830404544,0.115552224139,2.90390576003,0.0963421915654,0.00787960071371,0.0,428.62834946552215,427.7170775445862,429.26479433444547,429.382079182734
1.3800000000000008,-0.0556779649084,0.0148066003976,12.2747038592,0.0504475918548,0.0311652019638,0.0,-0.187244237724,0.152327761299,3.1016181759,0.0878018521097,-0.000683366147641,0.0,475.8814015460762,475.225407080665,474.7080340062662,474.05904167177863
1.4400000000000008,-0.0675758695001,0.0250393492543,12.4643805473,0.0553084530993,0.0306873749567,0.0,-0.209322883711,0.189283221385,3.22057644841,0.0618278903368,-0.0293936934409,0.0,453.1276099412261,450.8137143745472,453.8295881202172,451.7448919753074
1.5000000000000009,-0.0807614168241,0.037548954158,12.6605216417,0.0588142224986,0.0284765564237,0.0,-0.229993434709,0.228055085727,3.31716250137,0.0505819453739,-0.0591045950155,0.0,447.38797437521475,444.96140536531976,446.62475664675765,445.7089065471808
1.560000000000001,-0.0951290169868,0.0524414615808,12.8622307659,0.062127362962,0.0244310154659,0.0,-0.248549661362,0.268665921548,3.40619753003,0.0631694380115,-0.0944888699771,0.0,446.8809594986269,443.98325252674545,442.8975483908436,443.93367856877774
1.620000000000001,-0.110525224156,0.069854747792,13.0695052877,0.0658914336642,0.0190048791032,0.0,-0.264089725377,0.312141598256,3.50264394873,0.0618505739384,-0.0833654711073,0.0,447.4825533384807,448.3803161300835,446.8046900014808,446.6999740376028
1.680000000000001,-0.126719868311,0.0898612491226,13.2811786186,0.0693115203472,0.0141861139121,0.0,-0.275265991574,0.355070215054,3.55295659115,0.0449187555343,-0.07481950062,0.0,432.8014255112402,433.5147275691663,434.25595601682284,432.8355226649069
1.740000000000001,-0.143484872772,0.11245340254,13.4951233265,0.0721253694289,0.00994773590552,0.0,-0.283171597391,0.398245149503,3.57843405231,0.0505860552088,-0.0633754292069,0.0,425.53838521643104,426.51283627542506,425.0199886704987,425.50687795665226
1.8000000000000012,-0.160654767299,0.137737913317,13.7112707294,0.0750358883729,0.00574552371312,0.0,-0.28878550802,0.444839143029,3.62630226541,0.0439931054526,-0.0886912389946,0.0,433.7641400844974,431.6286160870063,433.9161911458098,433.3638396441686
1.8600000000000012,-0.178082321512,0.165971794272,13.9316024749,0.0779707077969,7.06275351128e-05,0.0,-0.291582683755,0.496547161024,3.71776745944,0.0572804795067,-0.110210342905,0.0,448.3796321278138,446.62007209024387,446.78466434656576,447.868175773483
1.9200000000000013,-0.195559291645,0.197223850921,14.1555589753,0.081022290466,6.27646756071,0.0,-0.290371332338,0.545478255046,3.74731936909,0.0331858350122,-0.119750637605,0.0,428.8634063610779,428.04026480636156,429.18758092749846,427.1392033236052
1.9800000000000013,-0.212837677128,0.231444854801,14.3810645836,0.0830962156174,6.26906024696,0.0,-0.284917405853,0.595394780582,3.76943334181,0.0371903722534,-0.132133918444,0.0,426.09582355502573,425.02108524095195,426.5637465465034,426.9061584732785
2.0400000000000014,-0.229650779893,0.268698309386,14.6078890013,0.0853070540045,6.26093699599,0.0,-0.274796220934,0.64657543669,3.7912721286,0.0361523605296,-0.142842295907,0.0,426.63880107498613,425.70555568334396,426.44673246768696,426.3587397344574
2.1000000000000014,-0.245582109421,0.309507498982,14.8412082625,0.0873112919986,6.25271871394,0.0,-0.255293193232,0.713908190353,3.98532267771,0.0272475522977,-0.127263683798,0.0,478.9136656146056,480.0811604608199,480.506081221022,479.8308547833813
2.1600000000000015,-0.260194126462,0.354288448989,15.0848940871,0.0888385714188,6.24507478176,0.0,-0.230953266372,0.77890609723,4.13694485642,0.0216039306696,-0.127670338477,0.0,467.63086744846976,467.58525698495515,470.04676938520413,469.60925516846595
